wall_time,step,value
1527014081.012,3868,4.0
1527014082.327323,3872,4.0
1527014083.494326,3876,4.0
1527014084.705797,3880,4.0
1527014085.947981,3884,4.0
1527014087.151529,3888,4.0
1527014088.326988,3892,4.0
1527014089.541628,3896,4.0
1527014090.774047,3900,4.0
1527014091.989595,3904,4.0
1527014093.182502,3908,4.0
1527014094.399999,3912,4.0
1527014095.638669,3916,4.0
1527014096.845151,3920,4.0
1527014098.068763,3924,4.0
1527014099.285953,3928,4.0
1527014100.541175,3932,4.0
1527014101.744789,3936,4.0
1527014102.909026,3940,4.0
1527014104.020635,3944,4.0
1527014105.330694,3948,4.0
1527014106.538449,3952,4.0
1527014107.78384,3956,4.0
1527014109.055435,3960,4.0
1527014110.315428,3964,4.0
1527014111.61973,3968,4.0
1527014112.85333,3972,4.0
1527014114.117791,3976,4.0
1527014115.403616,3980,4.0
1527014116.685447,3984,4.0
1527014117.920482,3988,4.0
1527014119.131602,3992,4.0
1527014120.293523,3996,4.0
1527014121.522085,4000,4.0
1527014122.707985,4004,4.0
1527014123.949234,4008,4.0
1527014125.14423,4012,4.0
1527014126.384242,4016,4.0
1527014127.702174,4020,4.0
1527014128.891119,4024,4.0
1527014130.095205,4028,4.0
1527014131.256515,4032,4.0
1527014132.433486,4036,4.0
1527014133.71572,4040,4.0
1527014134.997566,4044,4.0
1527014136.326915,4048,4.0
1527014137.588775,4052,4.0
1527014138.753585,4056,4.0
1527014140.054723,4060,4.0
1527014141.378257,4064,4.0
1527014142.598522,4068,4.0
1527014143.795474,4072,4.0
1527014144.962585,4076,4.0
1527014146.152854,4080,4.0
1527014147.354603,4084,4.0
1527014148.597137,4088,4.0
1527014149.779932,4092,4.0
1527014150.957708,4096,4.0
1527014152.116056,4100,4.0
1527014153.375624,4104,4.0
1527014154.604975,4108,4.0
1527014155.884085,4112,4.0
1527014157.132389,4116,4.0
1527014158.370883,4120,4.0
1527014159.634059,4124,4.0
1527014160.917716,4128,4.0
1527014162.056674,4132,4.0
1527014163.399233,4136,4.0
1527014164.616747,4140,4.0
1527014165.868057,4144,4.0
1527014167.145963,4148,4.0
1527014168.356032,4152,4.0
1527014169.607726,4156,4.0
1527014170.821902,4160,4.0
1527014172.176012,4164,4.0
1527014173.446076,4168,4.0
1527014174.802497,4172,4.0
1527014176.025998,4176,4.0
1527014177.280333,4180,4.0
1527014178.497228,4184,4.0
1527014179.732569,4188,4.0
1527014181.007448,4192,4.0
1527014182.308463,4196,4.0
1527014183.597106,4200,4.0
1527014184.831439,4204,4.0
1527014186.116232,4208,4.0
1527014187.320581,4212,4.0
1527014188.504255,4216,4.0
1527014189.815145,4220,4.0
1527014191.182647,4224,4.0
1527014192.480216,4228,4.0
1527014193.740139,4232,4.0
1527014194.94841,4236,4.0
1527014196.223351,4240,4.0
1527014197.476514,4244,4.0
1527014198.813967,4248,4.0
1527014199.988161,4252,4.0
1527014201.197004,4256,4.0
1527014202.444306,4260,4.0
1527014203.692865,4264,4.0
1527014205.006152,4268,4.0
1527014206.206324,4272,4.0
1527014207.491541,4276,4.0
1527014208.710228,4280,4.0
1527014209.949739,4284,4.0
1527014211.094662,4288,4.0
1527014212.320079,4292,4.0
1527014213.637364,4296,4.0
1527014214.806253,4300,4.0
1527014216.111488,4304,4.0
1527014217.368512,4308,4.0
1527014218.607537,4312,4.0
1527014220.016379,4316,4.0
1527014221.295204,4320,4.0
1527014222.492963,4324,4.0
1527014223.788716,4328,4.0
1527014224.966227,4332,4.0
1527014226.23679,4336,4.0
1527014227.573071,4340,4.0
1527014228.865199,4344,4.0
1527014230.140123,4348,4.0
1527014231.344741,4352,4.0
1527014232.614211,4356,4.0
1527014233.835304,4360,4.0
1527014235.087147,4364,4.0
1527014236.280097,4368,4.0
1527014237.557949,4372,4.0
1527014238.82114,4376,4.0
1527014240.11865,4380,4.0
1527014241.306626,4384,4.0
1527014242.54814,4388,4.0
1527014243.92976,4392,4.0
1527014245.198865,4396,4.0
1527014246.438764,4400,4.0
1527014247.729485,4404,4.0
1527014249.077807,4408,4.0
1527014250.343005,4412,4.0
1527014251.634945,4416,4.0
1527014252.875965,4420,4.0
1527014254.154277,4424,4.0
1527014255.431541,4428,4.0
1527014256.719917,4432,4.0
1527014258.065165,4436,4.0
1527014259.290997,4440,4.0
1527014260.556189,4444,4.0
1527014261.821188,4448,4.0
1527014263.149092,4452,4.0
1527014264.374496,4456,4.0
1527014265.621092,4460,4.0
1527014266.904337,4464,4.0
1527014268.191439,4468,4.0
1527014269.43669,4472,4.0
1527014270.685677,4476,4.0
1527014271.859196,4480,4.0
1527014273.07919,4484,4.0
1527014274.364671,4488,4.0
1527014275.710801,4492,4.0
1527014277.02018,4496,4.0
1527014278.25132,4500,4.0
1527014279.588382,4504,4.0
1527014280.876867,4508,4.0
1527014282.072849,4512,4.0
1527014283.340321,4516,4.0
1527014284.514229,4520,4.0
1527014285.843732,4524,4.0
1527014287.111265,4528,4.0
1527014288.419452,4532,4.0
1527014289.661889,4536,4.0
1527014290.877703,4540,4.0
1527014292.147399,4544,4.0
1527014293.413799,4548,4.0
1527014294.744988,4552,4.0
1527014296.023206,4556,4.0
1527014297.357318,4560,4.0
1527014298.666098,4564,4.0
1527014299.915171,4568,4.0
1527014301.166363,4572,4.0
1527014302.394799,4576,4.0
1527014303.784133,4580,4.0
1527014305.043377,4584,4.0
1527014306.330395,4588,4.0
1527014307.642697,4592,4.0
1527014308.930157,4596,4.0
1527014310.204808,4600,4.0
1527014311.446268,4604,4.0
1527014312.672911,4608,4.0
1527014313.98478,4612,4.0
1527014315.20886,4616,4.0
1527014316.56626,4620,4.0
1527014317.79629,4624,4.0
1527014319.108386,4628,4.0
1527014320.400273,4632,4.0
1527014321.738376,4636,4.0
1527014322.959225,4640,4.0
1527014324.199732,4644,4.0
1527014325.493884,4648,4.0
1527014326.82439,4652,4.0
1527014328.071344,4656,4.0
1527014329.309906,4660,4.0
1527014330.585176,4664,4.0
1527014331.962482,4668,4.0
1527014333.207201,4672,4.0
1527014334.593366,4677,5.0
1527014336.293851,4684,7.0
1527014337.906904,4690,6.0
1527014339.883035,4699,9.0
1527014341.804076,4708,9.0
1527014343.591871,4716,8.0
1527014345.433279,4724,8.0
1527014347.718662,4734,10.0
1527014349.744378,4743,9.0
1527014351.758091,4752,9.0
1527014353.480002,4759,7.0
1527014356.091886,4772,13.0
1527014357.759242,4779,7.0
1527014359.957758,4789,10.0
1527014362.458148,4801,12.0
1527014364.950325,4813,12.0
1527014367.880296,4828,15.0
1527014370.759834,4843,15.0
1527014373.394221,4856,13.0
1527014376.060665,4869,13.0
1527014378.584714,4881,12.0
1527014381.406542,4895,14.0
1527014384.442243,4910,15.0
1527014387.878468,4923,13.0
1527014393.080961,4939,16.0
1527014397.082514,4955,16.0
1527014399.961621,4969,14.0
1527014402.793306,4983,14.0
1527014406.592934,4998,15.0
1527014410.110342,5013,15.0
1527014413.162349,5028,15.0
1527014416.706586,5042,14.0
1527014419.924286,5058,16.0
1527014423.769943,5074,16.0
1527014427.442364,5089,15.0
1527014431.416303,5105,16.0
1527014436.139983,5120,15.0
1527014441.00574,5135,15.0
1527014445.369225,5149,14.0
1527014449.364643,5165,16.0
1527014454.086041,5180,15.0
1527014458.016626,5195,15.0
1527014461.997215,5212,17.0
1527014465.618814,5227,15.0
1527014469.007863,5241,14.0
1527014472.781181,5257,16.0
1527014476.17058,5271,14.0
1527014479.816032,5286,15.0
1527014483.579245,5301,15.0
1527014487.423518,5316,15.0
1527014491.164394,5332,16.0
1527014494.771753,5346,14.0
1527014498.406407,5361,15.0
1527014501.899473,5375,14.0
1527014505.480607,5390,15.0
1527014509.228327,5405,15.0
1527014513.027127,5421,16.0
1527014516.781749,5436,15.0
1527014520.62204,5452,16.0
1527014524.094388,5466,14.0
1527014527.741746,5480,14.0
1527014531.379238,5495,15.0
1527014535.037636,5510,15.0
1527014538.649826,5524,14.0
1527014542.099858,5538,14.0
1527014545.875677,5553,15.0
1527014549.57824,5568,15.0
1527014553.377365,5584,16.0
1527014557.215764,5600,16.0
1527014560.713811,5614,14.0
1527014564.296113,5629,15.0
1527014567.913255,5644,15.0
1527014571.535128,5659,15.0
1527014575.231678,5674,15.0
1527014578.932173,5689,15.0
1527014582.667251,5705,16.0
1527014586.105584,5719,14.0
1527014589.655177,5734,15.0
1527014593.195248,5748,14.0
1527014596.744933,5763,15.0
1527014600.500978,5778,15.0
1527014604.189377,5793,15.0
1527014608.133939,5809,16.0
1527014611.810992,5824,15.0
1527014615.812634,5840,16.0
1527014619.480832,5855,15.0
1527014623.420381,5872,17.0
1527014626.919517,5886,14.0
1527014630.671905,5902,16.0
1527014634.347997,5917,15.0
1527014638.024939,5932,15.0
1527014641.671121,5947,15.0
1527014645.356364,5962,15.0
1527014649.115938,5977,15.0
1527014652.757634,5992,15.0
1527014656.468866,6007,15.0
1527014660.425389,6023,16.0
1527014663.927531,6037,14.0
1527014667.902779,6053,16.0
1527014671.71168,6069,16.0
1527014675.3374,6084,15.0
1527014679.255763,6100,16.0
1527014682.83441,6114,14.0
1527014686.315237,6128,14.0
1527014690.045238,6143,15.0
1527014693.682713,6158,15.0
1527014697.350418,6173,15.0
1527014701.280146,6189,16.0
1527014704.897167,6204,15.0
1527014708.418134,6217,13.0
1527014712.510059,6234,17.0
1527014716.296449,6249,15.0
1527014719.841806,6263,14.0
1527014723.541044,6278,15.0
1527014727.260452,6292,14.0
1527014731.115769,6307,15.0
1527014735.126736,6323,16.0
1527014738.897164,6338,15.0
1527014742.651849,6353,15.0
1527014746.400405,6368,15.0
1527014750.411783,6384,16.0
1527014754.157762,6399,15.0
1527014757.660707,6413,14.0
1527014761.427387,6428,15.0
1527014765.094266,6443,15.0
1527014769.032241,6458,15.0
1527014772.856027,6473,15.0
1527014776.477912,6487,14.0
1527014780.545039,6503,16.0
1527014784.391587,6518,15.0
1527014788.111754,6532,14.0
1527014791.865503,6547,15.0
1527014795.667897,6562,15.0
1527014799.518648,6577,15.0
1527014803.310365,6592,15.0
1527014806.896022,6606,14.0
1527014810.856262,6622,16.0
1527014814.855885,6637,15.0
1527014818.698669,6652,15.0
1527014822.645674,6668,16.0
1527014826.359955,6682,14.0
1527014829.837177,6694,12.0
1527014833.631088,6709,15.0
1527014837.839627,6726,17.0
1527014841.561796,6740,14.0
1527014845.698786,6756,16.0
1527014849.560562,6770,14.0
1527014853.48118,6785,15.0
1527014857.288052,6799,14.0
1527014860.943511,6813,14.0
1527014864.80695,6828,15.0
1527014868.781554,6843,15.0
1527014872.434746,6857,14.0
1527014876.244513,6872,15.0
1527014879.940611,6886,14.0
1527014883.347914,6898,12.0
1527014887.325727,6913,15.0
1527014891.267587,6928,15.0
1527014894.829606,6941,13.0
1527014898.777054,6956,15.0
1527014902.873876,6972,16.0
1527014907.059711,6988,16.0
1527014911.290425,7005,17.0
1527014915.407751,7021,16.0
1527014919.459153,7037,16.0
1527014923.542699,7053,16.0
1527014927.354846,7068,15.0
1527014931.472521,7084,16.0
1527014935.481899,7099,15.0
1527014939.111422,7113,14.0
1527014943.134163,7129,16.0
1527014947.350764,7145,16.0
1527014951.025875,7159,14.0
1527014955.065291,7175,16.0
1527014959.414229,7192,17.0
1527014963.290624,7207,15.0
1527014967.238767,7222,15.0
1527014971.051318,7237,15.0
1527014974.847637,7252,15.0
1527014978.524984,7266,14.0
1527014982.078806,7280,14.0
1527014985.877038,7295,15.0
1527014989.526306,7309,14.0
1527014993.2209,7324,15.0
1527014997.079001,7339,15.0
1527015001.018694,7356,17.0
1527015004.378541,7369,13.0
1527015008.129584,7383,14.0
1527015011.739692,7397,14.0
1527015015.29547,7411,14.0
1527015019.056895,7426,15.0
1527015023.021024,7443,17.0
1527015026.676942,7457,14.0
1527015030.703894,7473,16.0
1527015034.429941,7487,14.0
1527015038.018794,7501,14.0
1527015041.761038,7516,15.0
1527015045.55501,7531,15.0
1527015049.119844,7544,13.0
1527015052.838533,7559,15.0
1527015056.371901,7572,13.0
1527015060.758869,7587,15.0
1527015064.778179,7601,14.0
1527015068.790489,7615,14.0
1527015072.765255,7628,13.0
1527015076.560273,7641,13.0
1527015080.053271,7653,12.0
1527015083.892668,7666,13.0
1527015087.947911,7680,14.0
1527015091.971404,7695,15.0
1527015095.955329,7709,14.0
1527015100.298003,7725,16.0
1527015104.493075,7740,15.0
1527015108.742178,7756,16.0
1527015112.680834,7771,15.0
1527015116.927564,7787,16.0
1527015121.059457,7802,15.0
1527015124.739821,7815,13.0
1527015128.749258,7830,15.0
1527015132.198432,7842,12.0
1527015136.445602,7857,15.0
1527015140.728698,7873,16.0
1527015144.615087,7887,14.0
1527015148.809445,7902,15.0
1527015153.037989,7917,15.0
1527015157.339013,7933,16.0
1527015161.342146,7947,14.0
1527015165.725116,7963,16.0
1527015169.635477,7977,14.0
1527015173.77878,7991,14.0
1527015177.899582,8006,15.0
1527015181.93235,8021,15.0
1527015185.847714,8035,14.0
1527015189.149783,8046,11.0
1527015192.902654,8060,14.0
1527015197.303491,8075,15.0
1527015201.552968,8090,15.0
1527015205.65356,8104,14.0
1527015209.76944,8119,15.0
1527015213.412828,8131,12.0
1527015217.530755,8145,14.0
1527015221.726669,8159,14.0
1527015226.134503,8173,14.0
1527015230.504559,8188,15.0
1527015234.427767,8202,14.0
1527015238.429314,8216,14.0
1527015242.444991,8230,14.0
1527015246.083926,8243,13.0
1527015250.241505,8257,14.0
1527015254.582884,8272,15.0
1527015259.032115,8288,16.0
1527015263.678694,8305,17.0
1527015268.166412,8321,16.0
1527015271.929783,8334,13.0
1527015276.222291,8349,15.0
1527015280.283509,8363,14.0
1527015284.745166,8379,16.0
1527015289.116035,8395,16.0
