wall_time,step,value
1527188176.528532,201,0.019357578828930855
1527188195.825182,201,0.019357578828930855
1527188208.571004,401,0.0034656214993447065
1527188222.460365,601,0.004582482855767012
1527188237.046634,801,0.004120557568967342
1527188252.435236,1001,0.003321129595860839
1527188268.754079,1201,0.0032258389983326197
1527188286.070226,1401,0.003442775923758745
1527188304.235197,1601,0.00384721951559186
1527188323.001347,1801,0.004099707584828138
1527188342.691954,2001,0.00460102129727602
1527188363.211747,2201,0.0050161127001047134
1527188384.990124,2401,0.0052750506438314915
1527188407.122093,2601,0.0065339901484549046
1527188430.122761,2801,0.006638478487730026
1527188453.721777,3001,0.008164549246430397
1527188477.727522,3201,0.006759438663721085
1527188502.647547,3401,0.00923899281769991
1527188528.080026,3601,0.008280051872134209
1527188554.401919,3801,0.008761841803789139
1527188580.825111,4001,0.011410403996706009
1527188606.968593,4201,0.009515827521681786
1527188634.008088,4401,0.01052247267216444
1527188661.393266,4601,0.010530278086662292
1527188689.397595,4801,0.011481632478535175
1527188717.781463,5001,0.012887688353657722
1527188746.921437,5201,0.013739594258368015
1527188776.531291,5401,0.017620617523789406
1527188813.668556,5601,0.016240814700722694
1527188852.189853,5801,0.02074989303946495
1527188890.482318,6001,0.019645418971776962
1527188929.99394,6201,0.02042200416326523
1527188970.722031,6401,0.022358091548085213
1527189011.674876,6601,0.02035660296678543
1527189052.253999,6801,0.024900469928979874
1527189093.535746,7001,0.024210702627897263
1527189135.046142,7201,0.025244075804948807
1527189177.482261,7401,0.029861485585570335
1527189220.45164,7601,0.02690713293850422
1527189264.048158,7801,0.03433244302868843
1527189308.208487,8001,0.03353077173233032
1527189353.243975,8201,0.038032229989767075
1527189399.198151,8401,0.04123285412788391
1527189446.06853,8601,0.04160923510789871
1527189493.692417,8801,0.04113788157701492
1527189541.796308,9001,0.046283889561891556
1527189590.402695,9201,0.04072988033294678
1527189638.099292,9401,0.04516083002090454
1527189686.651742,9601,0.044947732239961624
1527189735.754852,9801,0.04384049400687218
1527189784.585804,10001,0.044341009110212326
1527189833.947237,10201,0.04542402923107147
1527189884.327627,10401,0.05097478628158569
1527189934.922264,10601,0.057953186333179474
1527189986.487586,10801,0.05435655638575554
1527190038.343526,11001,0.0553983636200428
1527190091.193462,11201,0.055695775896310806
1527190144.831383,11401,0.060531895607709885
1527190199.063244,11601,0.05924326553940773
1527190254.281909,11801,0.06129421293735504
1527190310.007387,12001,0.0570530965924263
1527190366.706565,12201,0.06934786587953568
1527190423.589009,12401,0.055046238005161285
1527190481.226798,12601,0.06683501601219177
1527190539.65502,12801,0.06954538077116013
1527190598.755499,13001,0.06806701421737671
1527190658.517711,13201,0.07170137017965317
1527190718.889124,13401,0.06842521578073502
1527190780.013625,13601,0.07329557836055756
1527190841.920867,13801,0.06660143285989761
1527190904.829371,14001,0.06766670942306519
1527190968.25093,14201,0.06983423978090286
1527191032.302859,14401,0.066048763692379
1527191097.154713,14601,0.0681212767958641
1527191162.550298,14801,0.06912650167942047
1527191228.644177,15001,0.06664423644542694
1527191295.961529,15201,0.06845865398645401
1527191363.596978,15401,0.07513776421546936
1527191432.067308,15601,0.0714300349354744
1527191504.342419,15801,0.06874247640371323
1527191579.475178,16001,0.07072758674621582
1527191653.404698,16201,0.07525838166475296
1527191728.064705,16401,0.07277969270944595
1527191803.709637,16601,0.08301162719726562
1527191879.929767,16801,0.08244124799966812
1527191956.847352,17001,0.10130587965250015
1527192034.460491,17201,0.09660770744085312
1527192113.045966,17401,0.10193896293640137
1527192192.276983,17601,0.1096830666065216
1527192272.505872,17801,0.10545022785663605
1527192353.335159,18001,0.1133028119802475
1527192434.855712,18201,0.10992822051048279
1527192516.910856,18401,0.10810676962137222
1527192599.698994,18601,0.10329600423574448
1527192683.637402,18801,0.11182292550802231
1527192767.875309,19001,0.10760579258203506
1527192852.969382,19201,0.11119676381349564
1527192938.937526,19401,0.10361892729997635
1527193025.745317,19601,0.11234354972839355
1527193113.442595,19801,0.10551565140485764
1527193201.218936,20001,0.11137405037879944
1527193289.932374,20201,0.10987523198127747
1527193379.434129,20401,0.1085495576262474
1527193469.523319,20601,0.10270433127880096
1527193560.129087,20801,0.10186709463596344
1527193651.673965,21001,0.10849457234144211
1527193744.173554,21201,0.11261232197284698
1527193837.324034,21401,0.11766345053911209
1527193931.124822,21601,0.11474478989839554
1527194025.949247,21801,0.1231747642159462
1527194121.301546,22001,0.11211418360471725
1527194217.341144,22201,0.11301582306623459
1527194313.985924,22401,0.11855178326368332
1527194411.395349,22601,0.11038956046104431
1527194509.913738,22801,0.11778293550014496
1527194609.167611,23001,0.1262790709733963
1527194708.770224,23201,0.12340083718299866
1527194809.273146,23401,0.12042894214391708
1527194910.594059,23601,0.12103584408760071
1527195012.387671,23801,0.12657709419727325
1527195115.199719,24001,0.13119986653327942
1527195218.435221,24201,0.1275874674320221
1527195322.25675,24401,0.1358981728553772
1527195427.111704,24601,0.1437852382659912
1527195532.643833,24801,0.13526217639446259
1527195638.829539,25001,0.13247515261173248
1527195745.788631,25201,0.13457134366035461
1527195853.453432,25401,0.13832318782806396
1527195960.905433,25601,0.13599058985710144
1527196069.412399,25801,0.1379547417163849
1527196178.894066,26001,0.1371878981590271
1527196289.347664,26201,0.1353064626455307
1527196400.451152,26401,0.13762299716472626
1527196512.226421,26601,0.14223931729793549
1527196623.985702,26801,0.14663340151309967
1527196736.583021,27001,0.14214783906936646
1527196849.692156,27201,0.15749721229076385
1527196963.820184,27401,0.14724449813365936
1527197078.364679,27601,0.15217174589633942
1527197194.098557,27801,0.15463465452194214
1527197310.257514,28001,0.15847763419151306
1527197427.382598,28201,0.16102533042430878
1527197545.630843,28401,0.16682054102420807
1527197664.092486,28601,0.1678856760263443
1527197783.323778,28801,0.16110415756702423
1527197903.398584,29001,0.1615544557571411
1527198024.142499,29201,0.16963252425193787
1527198145.91894,29401,0.16539250314235687
1527198268.281359,29601,0.1634884774684906
1527198391.381721,29801,0.1635388433933258
1527198515.397174,30001,0.16463406383991241
1527198639.788316,30201,0.16281941533088684
1527198764.716028,30401,0.16164489090442657
1527198890.095522,30601,0.16413013637065887
1527199016.082794,30801,0.1644439548254013
1527199142.742565,31001,0.16604956984519958
1527199269.957538,31201,0.16367286443710327
1527199398.7169,31401,0.1630522608757019
1527199527.193633,31601,0.17972084879875183
1527199656.503516,31801,0.187583327293396
1527199786.291777,32001,0.18010160326957703
1527199917.168243,32201,0.18193115293979645
1527200048.38128,32401,0.1859964281320572
1527200180.427776,32601,0.19953584671020508
1527200313.796216,32801,0.18899855017662048
1527200447.777837,33001,0.1888776421546936
1527200583.038196,33201,0.19632010161876678
1527200718.766902,33401,0.19916501641273499
1527200855.278805,33601,0.20965571701526642
1527200992.347686,33801,0.20621241629123688
1527201130.672051,34001,0.19602333009243011
1527201270.273246,34201,0.20492200553417206
1527201409.85732,34401,0.20534871518611908
1527201550.016821,34601,0.22171816229820251
1527201690.441114,34801,0.20649078488349915
1527201831.975699,35001,0.22197262942790985
1527201973.510528,35201,0.20877766609191895
1527202115.887056,35401,0.22616396844387054
1527202258.541538,35601,0.22332152724266052
1527202402.401425,35801,0.2282475382089615
1527202546.885439,36001,0.2269892394542694
1527202691.720219,36201,0.22180530428886414
1527202836.907445,36401,0.2256092131137848
1527202983.203828,36601,0.22776785492897034
1527203130.337674,36801,0.22719696164131165
1527203277.932438,37001,0.23170572519302368
1527203426.845554,37201,0.2199154645204544
1527203576.49952,37401,0.22760611772537231
1527203726.627708,37601,0.2239450067281723
1527203876.501162,37801,0.2206994742155075
1527204026.556862,38001,0.22021515667438507
1527204177.37549,38201,0.23624446988105774
1527204329.006394,38401,0.23261186480522156
1527204481.908299,38601,0.24206577241420746
1527204636.400053,38801,0.25705793499946594
1527204791.239367,39001,0.26038458943367004
1527204946.69479,39201,0.2716103792190552
1527205103.461317,39401,0.2645057737827301
1527205260.966226,39601,0.2686631977558136
1527205420.199795,39801,0.2737187147140503
1527205579.79222,40001,0.30369821190834045
1527205740.182569,40201,0.28456249833106995
1527205899.110624,40401,0.29383012652397156
1527206058.228802,40601,0.2956618666648865
1527206218.41631,40801,0.3086276054382324
1527206378.911875,41001,0.31417715549468994
